<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
22/10/22,01:00:00,0.9859300,0.9861000,0.9859300,0.9861000,2
23/10/22,22:00:00,0.9859000,0.9868000,0.9859000,0.9865000,62
23/10/22,23:00:00,0.9865000,0.9867000,0.9854000,0.9855500,28
24/10/22,00:00:00,0.9871000,0.9878000,0.9868900,0.9873000,150
24/10/22,01:00:00,0.9873000,0.9884700,0.9862000,0.9884400,8804
24/10/22,02:00:00,0.9882800,0.9899200,0.9844500,0.9848600,132740
24/10/22,03:00:00,0.9849200,0.9888900,0.9828700,0.9859300,250381
24/10/22,04:00:00,0.9859500,0.9867900,0.9837900,0.9848800,196193
24/10/22,05:00:00,0.9849200,0.9849200,0.9829900,0.9835400,176271
24/10/22,06:00:00,0.9834800,0.9845000,0.9826900,0.9842700,118200
24/10/22,07:00:00,0.9843300,0.9845100,0.9823000,0.9834500,81369
24/10/22,08:00:00,0.9834400,0.9849500,0.9829100,0.9847600,77160
24/10/22,09:00:00,0.9847800,0.9850300,0.9837800,0.9843100,100783
24/10/22,10:00:00,0.9843300,0.9861800,0.9829500,0.9845800,186347
24/10/22,11:00:00,0.9845900,0.9861900,0.9823900,0.9834100,250076
24/10/22,12:00:00,0.9834700,0.9842900,0.9815600,0.9834700,248884
24/10/22,13:00:00,0.9834700,0.9835600,0.9804700,0.9833200,172689
24/10/22,14:00:00,0.9833200,0.9835800,0.9814900,0.9822200,175114
24/10/22,15:00:00,0.9822200,0.9846700,0.9810900,0.9834700,216589
24/10/22,16:00:00,0.9835200,0.9857800,0.9827000,0.9843300,248460
24/10/22,17:00:00,0.9843500,0.9891000,0.9824400,0.9875100,324455
24/10/22,18:00:00,0.9874000,0.9893700,0.9852000,0.9884900,366646
24/10/22,19:00:00,0.9885000,0.9891200,0.9861100,0.9873800,237110
24/10/22,20:00:00,0.9873800,0.9878200,0.9860900,0.9870400,162059
24/10/22,21:00:00,0.9870800,0.9875400,0.9865900,0.9871000,82191
24/10/22,22:00:00,0.9869000,0.9877000,0.9865900,0.9874400,90308
24/10/22,23:00:00,0.9875000,0.9881000,0.9869400,0.9873800,74972
25/10/22,00:00:00,0.9873800,0.9876800,0.9869600,0.9873600,34300
25/10/22,01:00:00,0.9873100,0.9875100,0.9866600,0.9869000,6457
25/10/22,02:00:00,0.9870600,0.9887600,0.9869200,0.9887100,46229
25/10/22,03:00:00,0.9886700,0.9890400,0.9881200,0.9883900,55738
25/10/22,04:00:00,0.9883900,0.9897200,0.9876500,0.9894200,126085
25/10/22,05:00:00,0.9894400,0.9898500,0.9876000,0.9887400,179368
25/10/22,06:00:00,0.9887400,0.9889800,0.9876000,0.9884500,112379
25/10/22,07:00:00,0.9884700,0.9889000,0.9879200,0.9884000,93616
25/10/22,08:00:00,0.9884800,0.9886500,0.9875200,0.9878600,51360
25/10/22,09:00:00,0.9878000,0.9880300,0.9865200,0.9870800,83095
25/10/22,10:00:00,0.9870500,0.9878900,0.9853200,0.9861100,126463
25/10/22,11:00:00,0.9861200,0.9867100,0.9850500,0.9856300,158240
25/10/22,12:00:00,0.9856100,0.9876200,0.9851000,0.9856900,157537
25/10/22,13:00:00,0.9856900,0.9875500,0.9853000,0.9864100,138225
25/10/22,14:00:00,0.9864000,0.9872400,0.9852000,0.9858300,117792
25/10/22,15:00:00,0.9858300,0.9867300,0.9847000,0.9866800,121703
25/10/22,16:00:00,0.9866000,0.9875600,0.9854000,0.9874400,144219
25/10/22,17:00:00,0.9874500,0.9969800,0.9870700,0.9967700,302001
25/10/22,18:00:00,0.9967800,0.9976800,0.9933000,0.9956800,304114
25/10/22,19:00:00,0.9957000,0.9976900,0.9950400,0.9955000,187354
25/10/22,20:00:00,0.9957900,0.9965400,0.9944600,0.9953400,141796
25/10/22,21:00:00,0.9953400,0.9964700,0.9948700,0.9964100,148956
25/10/22,22:00:00,0.9964500,0.9969700,0.9953100,0.9958900,95565
25/10/22,23:00:00,0.9958700,0.9968200,0.9955900,0.9966600,86138
26/10/22,00:00:00,0.9966500,0.9969700,0.9960200,0.9964000,42365
26/10/22,01:00:00,0.9964000,0.9968000,0.9961600,0.9966000,15771
26/10/22,02:00:00,0.9965900,0.9966300,0.9954000,0.9959800,59611
26/10/22,03:00:00,0.9960000,0.9965100,0.9955100,0.9961700,52566
26/10/22,04:00:00,0.9961700,0.9967500,0.9941500,0.9946800,106480
26/10/22,05:00:00,0.9946000,0.9957800,0.9942500,0.9947300,130094
26/10/22,06:00:00,0.9947100,0.9954300,0.9944200,0.9951800,77488
26/10/22,07:00:00,0.9952100,0.9961000,0.9949200,0.9956800,69257
26/10/22,08:00:00,0.9957000,0.9960100,0.9949000,0.9954600,68043
26/10/22,09:00:00,0.9954600,0.9971100,0.9949400,0.9961700,96725
26/10/22,10:00:00,0.9962100,0.9985100,0.9958100,0.9981900,150016
26/10/22,11:00:00,0.9982300,1.0034800,0.9971600,1.0033000,238868
26/10/22,12:00:00,1.0033200,1.0045600,1.0012700,1.0037800,233328
26/10/22,13:00:00,1.0037600,1.0047700,1.0017000,1.0025800,173883
26/10/22,14:00:00,1.0025900,1.0031500,1.0006700,1.0022800,158188
26/10/22,15:00:00,1.0022800,1.0032500,1.0010500,1.0021400,158760
26/10/22,16:00:00,1.0020700,1.0029000,0.9993800,1.0004400,223952
26/10/22,17:00:00,1.0003700,1.0031800,0.9999700,1.0012600,249263
26/10/22,18:00:00,1.0013500,1.0050200,1.0011900,1.0048000,327745
26/10/22,19:00:00,1.0047700,1.0081100,1.0041000,1.0067700,182330
26/10/22,20:00:00,1.0068000,1.0083700,1.0058600,1.0076400,141860
26/10/22,21:00:00,1.0076100,1.0083100,1.0064900,1.0079600,145939
26/10/22,22:00:00,1.0079800,1.0088800,1.0072000,1.0080900,113571
26/10/22,23:00:00,1.0081200,1.0082300,1.0073200,1.0081500,103420
27/10/22,00:00:00,1.0081300,1.0085600,1.0076800,1.0080400,52887
27/10/22,01:00:00,1.0080500,1.0087700,1.0072000,1.0079700,34165
27/10/22,02:00:00,1.0081000,1.0083800,1.0072000,1.0079800,49768
27/10/22,03:00:00,1.0080200,1.0093800,1.0076500,1.0092900,54742
27/10/22,04:00:00,1.0093200,1.0093700,1.0072400,1.0077000,106581
27/10/22,05:00:00,1.0078100,1.0084200,1.0071800,1.0075700,125629
27/10/22,06:00:00,1.0075600,1.0075900,1.0059500,1.0066500,94504
27/10/22,07:00:00,1.0066500,1.0073400,1.0063600,1.0069100,78833
27/10/22,08:00:00,1.0069400,1.0074400,1.0061400,1.0070700,67047
27/10/22,09:00:00,1.0070500,1.0083800,1.0067500,1.0076600,110220
27/10/22,10:00:00,1.0075800,1.0080800,1.0052000,1.0056900,148154
27/10/22,11:00:00,1.0056700,1.0070300,1.0052400,1.0066000,185610
27/10/22,12:00:00,1.0066500,1.0077900,1.0055500,1.0060200,168642
27/10/22,13:00:00,1.0060000,1.0062800,1.0028100,1.0037700,153253
27/10/22,14:00:00,1.0038000,1.0046400,1.0027200,1.0036000,147900
27/10/22,15:00:00,1.0035900,1.0050400,1.0026800,1.0049400,137674
27/10/22,16:00:00,1.0049800,1.0051600,0.9984000,1.0006100,362390
27/10/22,17:00:00,1.0006200,1.0030200,0.9971000,1.0005500,381481
27/10/22,18:00:00,1.0005600,1.0043800,0.9987000,0.9998000,316813
27/10/22,19:00:00,0.9998100,1.0011800,0.9976000,0.9983800,259778
27/10/22,20:00:00,0.9983500,0.9990300,0.9967900,0.9977300,163143
27/10/22,21:00:00,0.9977500,0.9995800,0.9968700,0.9970800,117421
27/10/22,22:00:00,0.9971500,0.9974000,0.9955400,0.9962900,86370
27/10/22,23:00:00,0.9962700,0.9972600,0.9956900,0.9970600,99561
28/10/22,00:00:00,0.9970800,0.9972400,0.9957700,0.9962000,86874
28/10/22,01:00:00,0.9964300,0.9968000,0.9959500,0.9963700,6604
28/10/22,02:00:00,0.9963700,0.9972200,0.9962200,0.9970500,43368
28/10/22,03:00:00,0.9970400,0.9972100,0.9963900,0.9966600,42484
28/10/22,04:00:00,0.9966900,0.9969100,0.9955800,0.9966400,84155
28/10/22,05:00:00,0.9966700,0.9996200,0.9962900,0.9995300,112175
28/10/22,06:00:00,0.9994500,0.9998300,0.9979100,0.9988200,119439
28/10/22,07:00:00,0.9988100,0.9992800,0.9977500,0.9992400,94817
28/10/22,08:00:00,0.9991600,0.9992600,0.9979400,0.9984700,80425
28/10/22,09:00:00,0.9985000,0.9991100,0.9971000,0.9973700,111363
28/10/22,10:00:00,0.9973600,0.9981100,0.9961000,0.9967800,176219
28/10/22,11:00:00,0.9967100,0.9976900,0.9936000,0.9945500,222606
28/10/22,12:00:00,0.9944700,0.9953700,0.9925000,0.9940400,185727
28/10/22,13:00:00,0.9940900,0.9964900,0.9939000,0.9953300,165876
28/10/22,14:00:00,0.9953500,0.9957000,0.9932700,0.9947200,112537
28/10/22,15:00:00,0.9947400,0.9975700,0.9937000,0.9953500,155064
28/10/22,16:00:00,0.9953400,0.9973300,0.9935000,0.9968400,288767
28/10/22,17:00:00,0.9969200,0.9990000,0.9963500,0.9969400,281549
28/10/22,18:00:00,0.9969500,0.9982600,0.9937000,0.9950100,289677
28/10/22,19:00:00,0.9950500,0.9953000,0.9928000,0.9933700,178366
28/10/22,20:00:00,0.9933600,0.9939300,0.9926600,0.9938800,106068
28/10/22,21:00:00,0.9938200,0.9949500,0.9931600,0.9938300,73226
28/10/22,22:00:00,0.9937900,0.9957400,0.9935100,0.9955600,81812
28/10/22,23:00:00,0.9954900,0.9966100,0.9950000,0.9965100,83224
29/10/22,00:00:00,0.9965800,0.9967700,0.9957300,0.9963100,38837
29/10/22,01:00:00,0.9963000,0.9963000,0.9963000,0.9963000,1
30/10/22,21:00:00,0.9963000,0.9963000,0.9963000,0.9963000,3
30/10/22,22:00:00,0.9937100,0.9954000,0.9937100,0.9954000,26
30/10/22,23:00:00,0.9958000,0.9958000,0.9938000,0.9944000,92
31/10/22,00:00:00,0.9945700,0.9950000,0.9942000,0.9945000,110
31/10/22,01:00:00,0.9948200,0.9958000,0.9945900,0.9955700,1411
31/10/22,02:00:00,0.9956700,0.9960500,0.9942500,0.9956600,65731
31/10/22,03:00:00,0.9957300,0.9962200,0.9951300,0.9954100,51125
31/10/22,04:00:00,0.9954500,0.9965000,0.9950800,0.9958900,75792
31/10/22,05:00:00,0.9958400,0.9963700,0.9940900,0.9947500,86987
31/10/22,06:00:00,0.9948000,0.9956500,0.9943500,0.9954000,64078
31/10/22,07:00:00,0.9955000,0.9965800,0.9950700,0.9964600,65517
31/10/22,08:00:00,0.9964600,0.9965700,0.9956300,0.9960400,49238
31/10/22,09:00:00,0.9960400,0.9961800,0.9941800,0.9947600,68217
31/10/22,10:00:00,0.9947600,0.9953300,0.9935600,0.9952100,83947
31/10/22,11:00:00,0.9951300,0.9954700,0.9925700,0.9929700,117461
31/10/22,12:00:00,0.9929400,0.9933500,0.9912000,0.9923300,141862
31/10/22,13:00:00,0.9922600,0.9949100,0.9919200,0.9945000,125917
31/10/22,14:00:00,0.9946100,0.9947100,0.9925800,0.9932400,110887
31/10/22,15:00:00,0.9932000,0.9939300,0.9922700,0.9936400,122120
31/10/22,16:00:00,0.9936700,0.9936900,0.9905000,0.9908200,156673
31/10/22,17:00:00,0.9908200,0.9915700,0.9886000,0.9889700,177844
31/10/22,18:00:00,0.9889700,0.9908100,0.9878700,0.9889700,170217
31/10/22,19:00:00,0.9889700,0.9895300,0.9870900,0.9882100,175781
31/10/22,20:00:00,0.9882900,0.9890000,0.9873000,0.9875400,166381
31/10/22,21:00:00,0.9875300,0.9887200,0.9870600,0.9886700,98743
31/10/22,22:00:00,0.9886700,0.9895800,0.9879100,0.9887900,90317
31/10/22,23:00:00,0.9887900,0.9888500,0.9874300,0.9882600,91989
01/11/22,00:00:00,0.9882800,0.9884100,0.9876600,0.9880000,38325
01/11/22,01:00:00,0.9880100,0.9886500,0.9871000,0.9881400,5385
01/11/22,02:00:00,0.9881300,0.9885800,0.9878900,0.9883000,32343
01/11/22,03:00:00,0.9884100,0.9887700,0.9880500,0.9885400,36313
01/11/22,04:00:00,0.9885800,0.9890300,0.9880100,0.9884900,59223
01/11/22,05:00:00,0.9884900,0.9899900,0.9881800,0.9894800,99683
01/11/22,06:00:00,0.9895000,0.9908300,0.9890600,0.9906000,77106
01/11/22,07:00:00,0.9906000,0.9907800,0.9892000,0.9903000,86786
01/11/22,08:00:00,0.9903000,0.9908100,0.9897000,0.9904900,62870
01/11/22,09:00:00,0.9905000,0.9927900,0.9901800,0.9925200,88050
01/11/22,10:00:00,0.9924400,0.9938700,0.9919300,0.9932700,111246
01/11/22,11:00:00,0.9932400,0.9933500,0.9907000,0.9930100,172790
01/11/22,12:00:00,0.9930000,0.9947900,0.9918700,0.9922500,154524
01/11/22,13:00:00,0.9922300,0.9935400,0.9912700,0.9933600,107575
01/11/22,14:00:00,0.9933400,0.9941700,0.9921900,0.9936400,137670
01/11/22,15:00:00,0.9936500,0.9942500,0.9923900,0.9934000,114339
01/11/22,16:00:00,0.9933600,0.9948000,0.9932300,0.9941200,158454
01/11/22,17:00:00,0.9940700,0.9954300,0.9927600,0.9935500,188071
01/11/22,18:00:00,0.9936300,0.9937700,0.9857300,0.9869100,310856
01/11/22,19:00:00,0.9869000,0.9885500,0.9858800,0.9870300,207150
01/11/22,20:00:00,0.9870300,0.9909800,0.9850800,0.9861100,217634
01/11/22,21:00:00,0.9861100,0.9882700,0.9855600,0.9882100,98628
01/11/22,22:00:00,0.9881500,0.9886200,0.9874500,0.9882300,94149
01/11/22,23:00:00,0.9882600,0.9884000,0.9871300,0.9877400,83419
02/11/22,00:00:00,0.9877300,0.9879800,0.9870600,0.9873800,32775
02/11/22,01:00:00,0.9881500,0.9883000,0.9871800,0.9874200,33773
02/11/22,02:00:00,0.9874500,0.9880100,0.9868000,0.9873600,33552
02/11/22,03:00:00,0.9873800,0.9879300,0.9870000,0.9876900,38463
02/11/22,04:00:00,0.9877500,0.9887800,0.9872300,0.9886900,85569
02/11/22,05:00:00,0.9887300,0.9889200,0.9879400,0.9888100,93009
02/11/22,06:00:00,0.9887700,0.9896600,0.9876300,0.9894000,75670
02/11/22,07:00:00,0.9893800,0.9899800,0.9889300,0.9892800,74280
02/11/22,08:00:00,0.9892400,0.9893900,0.9877700,0.9883900,66419
02/11/22,09:00:00,0.9884100,0.9893100,0.9880700,0.9887100,71598
02/11/22,10:00:00,0.9887600,0.9889600,0.9876000,0.9881900,80539
02/11/22,11:00:00,0.9882700,0.9886000,0.9868600,0.9884300,113636
02/11/22,12:00:00,0.9884000,0.9906900,0.9877000,0.9899700,152444
02/11/22,13:00:00,0.9900000,0.9905500,0.9884300,0.9904700,107500
02/11/22,14:00:00,0.9905100,0.9911900,0.9892000,0.9900700,103222
02/11/22,15:00:00,0.9901600,0.9905700,0.9884800,0.9897200,98795
02/11/22,16:00:00,0.9897800,0.9907900,0.9883000,0.9905700,190444
02/11/22,17:00:00,0.9905700,0.9915400,0.9886000,0.9894100,171626
02/11/22,18:00:00,0.9894100,0.9894700,0.9870000,0.9873400,144865
02/11/22,19:00:00,0.9873300,0.9886200,0.9863000,0.9874200,133876
02/11/22,20:00:00,0.9874200,0.9876500,0.9856400,0.9867500,96696
02/11/22,21:00:00,0.9867500,0.9891800,0.9856300,0.9879900,88093
02/11/22,22:00:00,0.9879800,0.9976000,0.9871200,0.9885100,527553
02/11/22,23:00:00,0.9884700,0.9905000,0.9821000,0.9828300,355731
03/11/22,00:00:00,0.9828300,0.9831500,0.9810700,0.9816000,80152
03/11/22,01:00:00,0.9815200,0.9822000,0.9812700,0.9814600,25971
03/11/22,02:00:00,0.9814100,0.9831800,0.9811000,0.9814900,52951
03/11/22,03:00:00,0.9814500,0.9818400,0.9807700,0.9813600,47150
03/11/22,04:00:00,0.9813300,0.9822700,0.9807500,0.9820800,59521
03/11/22,05:00:00,0.9820600,0.9839600,0.9817500,0.9830600,103277
03/11/22,06:00:00,0.9830600,0.9839200,0.9823700,0.9826700,77573
03/11/22,07:00:00,0.9826700,0.9833200,0.9822000,0.9829200,58770
03/11/22,08:00:00,0.9829000,0.9836200,0.9825200,0.9834600,47864
03/11/22,09:00:00,0.9833900,0.9836200,0.9822000,0.9825400,56042
03/11/22,10:00:00,0.9825800,0.9826300,0.9807400,0.9810900,81716
03/11/22,11:00:00,0.9811300,0.9813300,0.9770700,0.9783600,167832
